Time;ID;x;y;z;radius;volume_total;radius_nuclear;contact_ECM;freezer;polarized_fraction;motility;cell_line;Cell_cell;phase;Cycle;NFkB
240;0;-48.0083;-6.19262;-89.341;9.2781;3345.54;5.69723;0;0;0.1;0.01;0;2.6065;0;0;-1-1;-1
240;1;-37.5101;-30.4856;-83.2859;10.22;4471.35;6.18663;0;0;0.1;0.01;0;3.69733;0;42;-1-1;-1
240;2;-34.0537;-15.2993;-92.0687;9.37157;3447.67;5.76311;0;0;0.1;0.01;0;3.49804;0;0;-1-1;-1
240;3;-35.3388;2.92975;-83.6645;9.7668;3902.52;5.97859;0;0;0.1;0.01;0;5.19205;0;0;-1-1;-1
240;4;-27.7303;20.264;-79.5626;3.62564;199.638;2.99927;0;0;1.8768e-08;0.01;0;4.18015;100;36;-1-1;-1
240;5;-17.8675;-40.2474;-86.8374;9.95763;4135.77;6.05682;0;0;0.1;0.01;0;4.55852;0;0;-1-1;-1
240;6;-21.2888;-23.6948;-84.3191;9.70609;3830.2;5.94222;0;0;0.1;0.01;0;5.80839;0;0;-1-1;-1
240;7;-22.1123;-7.08867;-84.1132;9.66456;3781.25;5.9265;0;0;0.1;0.01;0;5.75195;0;0;-1-1;-1
240;8;-20.6853;11.6597;-84.7294;9.79715;3939.02;5.97253;0;0;0.1;0.01;0;5.09429;0;0;-1-1;-1
240;9;-22.5599;27.7121;-88.0137;9.84539;3997.49;5.99746;0;0;0.1;0.01;0;3.35714;0;0;-1-1;-1
240;10;-3.1654;-46.9414;-82.6923;9.09261;3148.86;5.56629;0;0;0.1;0.01;0;5.00529;0;0;-1-1;-1
240;11;-5.71219;-30.6276;-81.5149;9.93183;4103.71;6.04166;0;0;0.1;0.01;0;6.58129;0;0;-1-1;-1
240;12;-6.92717;-13.6473;-85.7795;9.78401;3923.18;5.98527;0;0;0.1;0.01;0;5.33553;0;0;-1-1;-1
240;13;1.31339;1.35975;-80.8584;8.62145;2684.29;5.29436;0;0;0.1;0.01;0;6.32523;0;0;-1-1;-1
240;14;-5.39981;13.9216;-82.2006;8.59288;2657.7;5.25621;0;0;0.1;0.01;0;5.01463;0;0;-1-1;-1
