simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.103138	18999	274.461
40	1228	91	0	125.73	3.73324e-06	257.985
80	1242	14	0	121.523	7.28187e-16	443.218
120	1262	20	0	115.682	1.69064e-25	130.243
160	1284	22	0	122.781	5.88686e-35	257.376
200	1313	29	0	120.489	2.77308e-44	443.251
240	1334	21	0	114.186	1.47795e-53	129.521
280	1354	20	0	122.698	8.0067e-63	258.117
320	1379	25	0	121.009	4.2169e-72	443.273
360	1408	29	0	115.312	2.13761e-81	130.261
400	1446	40	2	123.088	1.03259e-90	258.836
440	1471	42	17	122.671	4.73907e-100	443.215
480	1471	60	60	117.307	2.06182e-109	130.273
520	1430	64	105	124.302	8.44232e-119	258.845
560	1307	51	174	122.923	3.23783e-128	443.223
600	1219	33	121	114.93	1.16719e-137	130.286
640	1194	51	76	122.395	3.94665e-147	258.86
680	1216	51	29	121.329	1.23296e-156	443.236
720	1233	26	9	115.818	3.60774e-166	130.307
760	1248	18	3	123.183	9.9168e-176	258.879
800	1267	20	1	121.826	2.53696e-185	443.251
840	1299	36	4	115.913	5.9822e-195	130.334
880	1331	37	5	124.237	1.292e-204	258.901
920	1359	31	3	123.44	2.5982e-214	443.264
960	1398	40	1	116.808	4.87011e-224	130.356
1000	1460	64	2	124.6	8.43197e-234	258.919
1040	1526	71	5	123.368	1.3473e-243	443.279
1080	1600	78	4	117.883	1.97078e-253	130.377
1120	1684	93	9	126.646	2.6158e-263	258.935
1160	1796	117	5	125.092	3.10204e-273	443.291
1200	1907	114	3	119.715	3.25675e-283	130.4
1240	1968	64	3	128.638	3.0442e-293	258.958
1280	2057	91	2	127.224	0	443.312
1320	2141	87	3	120.055	0	130.441
1360	2184	47	4	128.973	0	258.994
1400	2210	30	4	126.866	0	443.34
1440	2239	35	6	121.088	0	130.488
1440.02	2239	1	1	0.436062	0	130.131
