simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.0805779	18999	274.461
40	1229	92	0	111.307	3.72773e-06	5.52173
80	1240	11	0	97.2639	7.10825e-16	0.0374795
120	1262	22	0	96.8756	1.32115e-25	0.0102842
160	1286	24	0	109.83	2.36469e-35	43.3501
200	1318	32	0	97.3139	4.01133e-45	0.213541
240	1353	35	0	96.7799	7.62887e-55	0.0528621
280	1381	28	0	109.463	1.79903e-64	340.726
320	1412	31	0	96.8278	4.48699e-74	1.41759
360	1448	36	0	97.1284	1.25361e-83	0.0767437
400	1485	41	4	96.6652	4.60716e-93	0.0411198
440	1522	43	6	109.565	1.84831e-102	11.0123
480	1560	48	10	97.4779	7.5918e-112	0.0874679
520	1598	47	9	96.8549	3.46504e-121	0.0452557
560	1620	41	19	110.61	1.71306e-130	86.4484
600	1614	22	28	96.9644	8.3981e-140	0.370416
640	1602	28	40	97.1214	4.2753e-149	0.0314645
680	1560	26	68	104.561	2.28501e-158	438.127
720	1511	6	55	102.276	1.21429e-167	2.79038
760	1487	11	35	97.3039	6.49264e-177	0.0433847
800	1451	12	48	96.4358	3.73814e-186	0.0227661
840	1400	13	64	109.969	2.16892e-195	21.8723
880	1370	15	45	95.736	1.23465e-204	0.12073
920	1363	12	19	96.9186	7.78754e-214	0.0393019
960	1350	23	36	108.435	5.24335e-223	171.857
1000	1362	31	19	96.5078	3.48877e-232	0.724269
1040	1374	26	14	95.9331	2.37545e-241	0.0511228
1080	1390	32	16	96.2955	1.74219e-250	0.0330502
1120	1414	37	13	109.129	1.27225e-259	5.54465
1160	1452	44	6	95.9479	9.05513e-269	0.0508312
1200	1470	27	9	96.9452	6.68047e-278	0.0265833
1240	1469	12	13	109.175	4.92482e-287	43.4849
1280	1480	22	11	96.9982	3.50729e-296	0.193035
1320	1490	18	8	95.0746	0	0.0219277
1360	1485	6	11	108.745	0	341.662
1400	1479	6	12	94.39	0	1.40791
1440	1487	13	5	93.9364	0	0.0339305
1440.02	1488	1	0	0.18249	0	0.0339148
