simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.168672	18999	274.461
40	1229	92	0	115.221	3.70247e-06	7.30035
80	1242	13	0	94.6215	7.04055e-16	0.0609628
120	1257	15	0	112.823	1.39157e-25	14.5339
160	1279	22	0	93.9784	2.99965e-35	0.139064
200	1308	29	0	113.083	8.30553e-45	28.85
240	1330	22	0	93.9329	3.01148e-54	0.211022
280	1346	16	0	112.602	1.35064e-63	57.4412
320	1371	25	0	94.2647	6.89278e-73	0.338467
360	1401	31	1	112.597	3.78026e-82	114.424
400	1439	38	0	94.2156	2.12596e-91	0.577153
440	1470	40	9	113.118	1.18128e-100	227.386
480	1503	45	12	95.6485	6.40909e-110	1.0427
520	1538	57	22	113.118	3.37058e-119	449.459
560	1516	43	65	95.2593	1.6928e-128	1.96051
600	1444	27	99	104.042	8.16596e-138	438.183
640	1385	41	100	104.648	3.81555e-147	3.79184
680	1320	37	102	94.7912	1.6863e-156	0.136339
720	1272	12	60	113.526	7.22833e-166	7.4322
760	1241	10	41	95.8051	2.9988e-175	0.156774
800	1249	27	19	113.112	1.20591e-184	14.6773
840	1258	21	12	94.864	4.66852e-194	0.202447
880	1273	22	7	113.705	1.76173e-203	29.0695
920	1291	26	8	96.1123	6.46468e-213	0.27524
960	1328	42	5	113.877	2.31022e-222	57.6573
1000	1361	37	4	94.7785	7.85138e-232	0.401326
1040	1417	58	2	113.871	2.53572e-241	114.476
1080	1477	64	4	95.8584	7.72332e-251	0.640462
1120	1534	59	2	114.611	2.21972e-260	227.429
1160	1604	75	5	96.8733	5.97776e-270	1.1052
1200	1670	70	4	115.867	1.51088e-279	449.488
1240	1706	43	7	98.1008	3.6289e-289	2.02179
1280	1756	58	8	106.482	8.13254e-299	438.218
1320	1801	49	4	105.727	0	3.85562
1360	1826	29	4	96.7997	0	0.206446
1400	1842	18	2	115.25	0	7.50668
1440	1881	41	2	96.7761	0	0.241612
1440.02	1881	0	0	0.275198	0	0.241545
