simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.0682919	18999	274.461
40	1231	94	0	101.082	3.71368e-06	3.07754
80	1246	15	0	93.2165	6.96375e-16	0.0126039
120	1262	16	0	93.681	1.2439e-25	5.16179e-05
160	1293	31	0	102.07	2.07814e-35	12.1473
200	1330	37	0	95.9887	3.23876e-45	0.0525287
240	1379	49	0	96.4182	4.67265e-55	0.00292946
280	1433	54	0	103.328	6.22038e-65	48.0357
320	1485	52	0	97.1175	7.63291e-75	0.204098
360	1543	59	1	97.5138	8.96336e-85	0.00988168
400	1618	75	0	103.749	1.02136e-94	190.408
440	1713	96	1	97.8094	1.07796e-104	0.787898
480	1805	96	4	99.2746	1.10611e-114	0.0217748
520	1921	120	4	98.5847	1.17155e-124	0.00737228
560	2011	96	6	105.52	1.16788e-134	3.08612
600	2081	79	9	99.023	1.07801e-144	0.0316896
640	2155	83	9	99.9823	9.73311e-155	0.00866043
680	2229	82	8	107.062	8.0074e-165	12.1867
720	2248	43	24	101.279	5.98167e-175	0.0559156
760	2264	29	13	101.099	4.26357e-185	0.00411616
800	2297	45	12	107.316	2.79849e-195	48.1656
840	2314	55	38	101.74	1.63209e-205	0.206897
880	2345	62	31	101.422	9.15855e-216	0.0112858
920	2396	72	21	108.933	4.99382e-226	190.405
960	2422	61	35	102.236	2.51078e-236	0.785326
1000	2474	83	31	103.782	1.2257e-246	0.0193141
1040	2570	106	10	102.834	6.05157e-257	0.00659285
1080	2670	120	20	108.967	2.74379e-267	3.08611
1120	2784	136	22	104.475	1.17137e-277	0.0429495
1160	2937	160	7	104.669	5.44029e-288	0.0153964
1200	3034	114	17	112.107	2.43686e-298	12.1872
1240	3098	86	22	104.3	0	0.0686809
1280	3185	112	25	103.834	0	0.0131258
1320	3266	99	18	112.05	0	48.1665
1360	3289	48	25	106.307	0	0.206291
1400	3325	55	19	105.278	0	0.00875397
1440	3358	50	17	111.287	0	190.402
1440.02	3362	6	2	0.293921	0	189.879
