Time;ID;x;y;z;radius;volume_total;radius_nuclear;contact_ECM;freezer;polarized_fraction;motility;cell_line;Cell_cell;phase;Cycle;NFkB
1240;1324;-51.6579;6.65535;-40.6857;9.84467;3996.62;6.03468;0;0;0.1;0.01;0;7.83739;0;212;-1-1;-1
1240;1;-37.9769;-23.7797;-81.9718;11.0482;5648.96;6.4119;0;0;6.25074e-50;0.01;0;6.64914;102;172;-1-1;-1
1240;2;-38.5322;-9.04129;-94.1515;10.2676;4534.11;6.25776;0;0;0.1;0.01;0;5.34474;0;324;-1-1;-1
1240;3;-45.8084;15.8945;-93.024;8.56335;2630.39;5.25159;0;0;0.1;0.01;0;4.01063;0;186;-1-1;-1
1240;1672;-5.47941;1.18939;-69.7937;8.13168;2252.32;4.95631;0;0;0.1;0.01;0;6.95376;1;618;-1-1;-1
1240;1413;69.1804;14.9353;68.3392;11.3824;6177.14;6.81482;0;0;6.68966e-29;0.01;0;5.73314;102;356;-1-1;-1
1240;6;-13.7227;-25.7785;-95.8093;10.5884;4972.61;6.21659;0;0;1.137e-48;0.01;0;4.88202;102;252;-1-1;-1
1240;7;-27.164;2.35025;-86.0368;8.42049;2500.92;5.15999;0;0;0.1;0.01;0;6.62564;0;266;-1-1;-1
1240;1405;36.1423;57.9702;-18.9565;9.13231;3190.3;5.60781;0;0;0.1;0.01;0;6.69589;0;352;-1-1;-1
1240;1662;-68.4042;30.8273;-78.2916;6.20461;1000.54;4.25719;0;0;0.00131282;0.01;0;3.97624;100;604;-1-1;-1
1240;1723;33.4849;6.37596;-20.4122;10.1851;4425.79;6.20649;0;0;0.1;0.01;0;7.29123;0;672;-1-1;-1
1240;1726;-34.2131;-107.339;-32.6792;10.1815;4420.98;6.19944;0;0;0.1;0.01;0;3.38015;0;670;-1-1;-1
1240;12;-14.1849;-15.8728;-87.0895;3.2672;146.089;2.85154;0;0;8.25423e-10;0.01;0;4.67773;100;176;-1-1;-1
1240;1820;-49.6145;-17.573;91.9402;9.6559;3771.09;5.93617;0;0;0.1;0.01;0;4.41753;0;880;-1-1;-1
1240;14;-3.41751;18.1549;-87.7573;8.61986;2682.8;4.95013;0;0;9.57923e-56;0.01;0;4.67926;102;0;-1-1;-1
1240;15;-16.3774;47.6202;-84.8579;9.29529;3364.16;5.72658;0;0;0.1;0.01;0;6.09212;0;154;-1-1;-1
1240;16;-9.22297;-40.7889;-85.9178;9.77678;3914.5;6.0028;0;0;0.1;0.01;0;6.46552;0;182;-1-1;-1
1240;17;3.69983;-27.4809;-89.7674;10.9411;5486.21;6.29476;0;0;1.20907e-52;0.01;0;6.6832;102;134;-1-1;-1
1240;18;12.2972;-9.22514;-91.2096;11.4968;6365.37;6.77256;0;0;3.83568e-40;0.01;0;6.05475;102;174;-1-1;-1
1240;1735;94.8909;-35.3624;-16.858;10.1648;4399.3;6.19255;0;0;0.1;0.01;0;6.37535;0;692;-1-1;-1
1240;1581;50.0811;-56.5265;-23.9896;8.31386;2407.12;5.0629;0;0;0.1;0.01;0;5.50451;0;524;-1-1;-1
1240;21;15.7483;39.0113;-86.4121;10.1823;4422.05;6.0231;0;0;1.32365e-47;0.01;0;4.8867;102;0;-1-1;-1
1240;22;39.6811;-75.4725;-87.9441;9.06041;3115.53;5.57905;0;0;0.1;0.01;0;1.88329;0;116;-1-1;-1
1240;23;33.4701;-36.4466;-98.6502;9.82797;3976.31;6.01612;0;0;0.1;0.01;0;3.4927;0;200;-1-1;-1
1240;24;18.7359;-19.514;-108.583;8.21341;2320.92;4.97296;0;0;0.1;0.01;0;2.61296;1;210;-1-1;-1
1240;1705;58.3669;25.614;-81.1781;10.2382;4495.35;6.21593;0;0;0.1;0.01;0;2.77262;0;656;-1-1;-1
1240;1743;26.169;-110.475;16.9351;11.1992;5883.74;6.83924;0;0;4.49403e-14;0.01;0;2.9186;101;720;-1-1;-1
1240;1685;-5.5089;-37.3455;46.6425;10.2463;4505.93;6.23575;0;0;0.1;0.01;0;7.07424;0;634;-1-1;-1
1240;1533;-34.8573;6.37813;-97.7601;8.44365;2521.62;5.17002;0;0;0.1;0.01;0;4.81782;0;482;-1-1;-1
1240;29;37.6841;-21.5586;-90.6517;10.2475;4507.63;6.23541;0;0;0.1;0.01;0;4.98605;0;276;-1-1;-1
1240;30;49.2097;7.33132;-92.2152;9.30108;3370.46;5.46864;0;0;5.00059e-50;0.01;0;3.7737;102;0;-1-1;-1
1240;31;35.4065;16.898;-99.1882;10.4466;4775.42;6.22099;0;0;4.74835e-43;0.01;0;3.10086;102;0;-1-1;-1
1240;1654;15.2786;44.0667;-7.80057;8.16503;2280.14;4.96362;0;0;0.1;0.01;0;6.52187;1;588;-1-1;-1
1240;33;-66.7257;-3.55933;-74.4517;8.70726;2765.24;5.37342;0;0;0.1;0.01;0;5.20069;0;216;-1-1;-1
1240;1645;111.044;-22.8284;-14.9648;8.18203;2294.41;4.96445;0;0;0.1;0.01;0;2.78204;1;582;-1-1;-1
1240;35;-70.0909;-33.264;-70.1698;8.73896;2795.55;5.35029;0;0;0.1;0.01;0;2.67044;0;146;-1-1;-1
1240;36;-52.2464;-11.28;-80.8306;10.4344;4758.7;6.14425;0;0;2.58525e-47;0.01;0;4.4768;102;278;-1-1;-1
1240;37;-64.8013;16.1165;-67.7241;10.2528;4514.59;6.22966;0;0;0.1;0.01;0;5.91045;0;322;-1-1;-1
1240;38;-71.0019;42.9363;-77.9095;8.15622;2272.77;4.95783;0;0;0.1;0.01;0;3.51275;1;224;-1-1;-1
1240;1565;-67.7775;-80.1676;1.17348;12.0576;7343.03;7.29814;0;0;5.50967e-20;0.01;0;4.37574;102;514;-1-1;-1
1240;40;-41.6158;-60.759;-67.5227;10.0941;4308.21;5.88837;0;0;2.17806e-54;0.01;0;5.41767;102;128;-1-1;-1
1240;41;-41.8653;-34.2878;-68.5402;8.78617;2841.11;5.40189;0;0;0.1;0.01;0;6.50295;0;186;-1-1;-1
1240;1756;31.7674;-48.0605;11.3582;1.99049;33.0344;1.92987;0;0;1.08659e-16;0.01;0;6.61417;100;770;-1-1;-1
1240;43;-68.5866;0.799418;-66.0313;2.28606;50.0442;2.20071;0;0;1.9765e-15;0.01;0;4.99055;100;266;-1-1;-1
1240;44;-53.368;28.0623;-107.273;8.19627;2306.42;4.97632;0;0;0.1;0.01;0;0.676427;1;218;-1-1;-1
